START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
07/02/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/02/25,07/02/25,07:00 PM,07:00 PM,FALSE,TRUE,07/02/25,03:00 PM,03:00 PM,FREE,BUSY
07/02/25,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"Local TV: Amazon Prime Video ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/02/25,07/02/25,10:07 PM,10:07 PM,FALSE,TRUE,07/02/25,06:07 PM,06:07 PM,FREE,BUSY
07/03/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/03/25,07/03/25,06:00 PM,06:00 PM,FALSE,TRUE,07/03/25,02:00 PM,02:00 PM,FREE,BUSY
07/03/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/03/25,07/03/25,07:00 PM,07:00 PM,FALSE,TRUE,07/03/25,03:00 PM,03:00 PM,FREE,BUSY
07/03/25,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/03/25,07/03/25,10:07 PM,10:07 PM,FALSE,TRUE,07/03/25,06:07 PM,06:07 PM,FREE,BUSY
07/04/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/04/25,07/04/25,06:00 PM,06:00 PM,FALSE,TRUE,07/04/25,02:00 PM,02:00 PM,FREE,BUSY
07/04/25,03:10 PM,03:10 PM,Yankees at Mets,Citi Field - Flushing,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/04/25,07/04/25,06:10 PM,06:10 PM,FALSE,TRUE,07/04/25,02:10 PM,02:10 PM,FREE,BUSY
07/04/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/04/25,07/04/25,07:00 PM,07:00 PM,FALSE,TRUE,07/04/25,03:00 PM,03:00 PM,FREE,BUSY
07/05/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/05/25,07/05/25,06:00 PM,06:00 PM,FALSE,TRUE,07/05/25,02:00 PM,02:00 PM,FREE,BUSY
07/05/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/05/25,07/05/25,07:00 PM,07:00 PM,FALSE,TRUE,07/05/25,03:00 PM,03:00 PM,FREE,BUSY
07/05/25,04:10 PM,04:10 PM,Yankees at Mets,Citi Field - Flushing,"Local TV: FS1- YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/05/25,07/05/25,07:10 PM,07:10 PM,FALSE,TRUE,07/05/25,03:10 PM,03:10 PM,FREE,BUSY
07/06/25,01:40 PM,01:40 PM,Yankees at Mets,Citi Field - Flushing,"Local Radio: WFAN 660/101.9 FM- WADO 1280",07/06/25,07/06/25,04:40 PM,04:40 PM,FALSE,TRUE,07/06/25,12:40 PM,12:40 PM,FREE,BUSY
07/06/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/06/25,07/06/25,06:00 PM,06:00 PM,FALSE,TRUE,07/06/25,02:00 PM,02:00 PM,FREE,BUSY
07/06/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/06/25,07/06/25,07:00 PM,07:00 PM,FALSE,TRUE,07/06/25,03:00 PM,03:00 PM,FREE,BUSY
07/07/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/07/25,07/07/25,06:00 PM,06:00 PM,FALSE,TRUE,07/07/25,02:00 PM,02:00 PM,FREE,BUSY
07/07/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/07/25,07/07/25,07:00 PM,07:00 PM,FALSE,TRUE,07/07/25,03:00 PM,03:00 PM,FREE,BUSY
07/08/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/08/25,07/08/25,06:00 PM,06:00 PM,FALSE,TRUE,07/08/25,02:00 PM,02:00 PM,FREE,BUSY
07/08/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/08/25,07/08/25,07:00 PM,07:00 PM,FALSE,TRUE,07/08/25,03:00 PM,03:00 PM,FREE,BUSY
07/08/25,07:05 PM,07:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/08/25,07/08/25,10:05 PM,10:05 PM,FALSE,TRUE,07/08/25,06:05 PM,06:05 PM,FREE,BUSY
07/08/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/08/25,07/08/25,10:05 PM,10:05 PM,FALSE,TRUE,07/08/25,06:05 PM,06:05 PM,FREE,BUSY
07/08/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/08/25,07/08/25,10:05 PM,10:05 PM,FALSE,TRUE,07/08/25,06:05 PM,06:05 PM,FREE,BUSY
07/08/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/08/25,07/08/25,10:05 PM,10:05 PM,FALSE,TRUE,07/08/25,06:05 PM,06:05 PM,FREE,BUSY
07/09/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/09/25,07/09/25,06:00 PM,06:00 PM,FALSE,TRUE,07/09/25,02:00 PM,02:00 PM,FREE,BUSY
07/09/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/09/25,07/09/25,07:00 PM,07:00 PM,FALSE,TRUE,07/09/25,03:00 PM,03:00 PM,FREE,BUSY
07/09/25,07:05 PM,07:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"Local TV: Amazon Prime Video ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/09/25,07/09/25,10:05 PM,10:05 PM,FALSE,TRUE,07/09/25,06:05 PM,06:05 PM,FREE,BUSY
07/09/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/09/25,07/09/25,10:05 PM,10:05 PM,FALSE,TRUE,07/09/25,06:05 PM,06:05 PM,FREE,BUSY
07/09/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/09/25,07/09/25,10:05 PM,10:05 PM,FALSE,TRUE,07/09/25,06:05 PM,06:05 PM,FREE,BUSY
07/09/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/09/25,07/09/25,10:05 PM,10:05 PM,FALSE,TRUE,07/09/25,06:05 PM,06:05 PM,FREE,BUSY
07/10/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/10/25,07/10/25,06:00 PM,06:00 PM,FALSE,TRUE,07/10/25,02:00 PM,02:00 PM,FREE,BUSY
07/10/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/10/25,07/10/25,07:00 PM,07:00 PM,FALSE,TRUE,07/10/25,03:00 PM,03:00 PM,FREE,BUSY
07/10/25,07:05 PM,07:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/10/25,07/10/25,10:05 PM,10:05 PM,FALSE,TRUE,07/10/25,06:05 PM,06:05 PM,FREE,BUSY
07/10/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/10/25,07/10/25,10:05 PM,10:05 PM,FALSE,TRUE,07/10/25,06:05 PM,06:05 PM,FREE,BUSY
07/10/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/10/25,07/10/25,10:05 PM,10:05 PM,FALSE,TRUE,07/10/25,06:05 PM,06:05 PM,FREE,BUSY
07/10/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/10/25,07/10/25,10:05 PM,10:05 PM,FALSE,TRUE,07/10/25,06:05 PM,06:05 PM,FREE,BUSY
07/11/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/11/25,07/11/25,06:00 PM,06:00 PM,FALSE,TRUE,07/11/25,02:00 PM,02:00 PM,FREE,BUSY
07/11/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/11/25,07/11/25,07:00 PM,07:00 PM,FALSE,TRUE,07/11/25,03:00 PM,03:00 PM,FREE,BUSY
07/11/25,07:05 PM,07:05 PM,Cubs at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/11/25,07/11/25,10:05 PM,10:05 PM,FALSE,TRUE,07/11/25,06:05 PM,06:05 PM,FREE,BUSY
07/11/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/11/25,07/11/25,10:05 PM,10:05 PM,FALSE,TRUE,07/11/25,06:05 PM,06:05 PM,FREE,BUSY
07/11/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/11/25,07/11/25,10:05 PM,10:05 PM,FALSE,TRUE,07/11/25,06:05 PM,06:05 PM,FREE,BUSY
07/11/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/11/25,07/11/25,10:05 PM,10:05 PM,FALSE,TRUE,07/11/25,06:05 PM,06:05 PM,FREE,BUSY
07/12/25,01:05 PM,01:05 PM,Cubs at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/12/25,07/12/25,04:05 PM,04:05 PM,FALSE,TRUE,07/12/25,12:05 PM,12:05 PM,FREE,BUSY
07/12/25,01:05 PM,01:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/12/25,07/12/25,04:05 PM,04:05 PM,FALSE,TRUE,07/12/25,12:05 PM,12:05 PM,FREE,BUSY
07/12/25,01:05 PM,01:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/12/25,07/12/25,04:05 PM,04:05 PM,FALSE,TRUE,07/12/25,12:05 PM,12:05 PM,FREE,BUSY
07/12/25,01:05 PM,01:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/12/25,07/12/25,04:05 PM,04:05 PM,FALSE,TRUE,07/12/25,12:05 PM,12:05 PM,FREE,BUSY
07/12/25,01:05 PM,01:05 PM,2025 Hands on History,Yankee Stadium - Bronx,"",07/12/25,07/12/25,04:05 PM,04:05 PM,FALSE,TRUE,07/12/25,12:05 PM,12:05 PM,FREE,BUSY
07/12/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/12/25,07/12/25,06:00 PM,06:00 PM,FALSE,TRUE,07/12/25,02:00 PM,02:00 PM,FREE,BUSY
07/12/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/12/25,07/12/25,07:00 PM,07:00 PM,FALSE,TRUE,07/12/25,03:00 PM,03:00 PM,FREE,BUSY
07/13/25,01:35 PM,01:35 PM,Cubs at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/13/25,07/13/25,04:35 PM,04:35 PM,FALSE,TRUE,07/13/25,12:35 PM,12:35 PM,FREE,BUSY
07/13/25,01:35 PM,01:35 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/13/25,07/13/25,04:35 PM,04:35 PM,FALSE,TRUE,07/13/25,12:35 PM,12:35 PM,FREE,BUSY
07/13/25,01:35 PM,01:35 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/13/25,07/13/25,04:35 PM,04:35 PM,FALSE,TRUE,07/13/25,12:35 PM,12:35 PM,FREE,BUSY
07/13/25,01:35 PM,01:35 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/13/25,07/13/25,04:35 PM,04:35 PM,FALSE,TRUE,07/13/25,12:35 PM,12:35 PM,FREE,BUSY
07/13/25,01:35 PM,01:35 PM,2025 Hands on History,Yankee Stadium - Bronx,"",07/13/25,07/13/25,04:35 PM,04:35 PM,FALSE,TRUE,07/13/25,12:35 PM,12:35 PM,FREE,BUSY
07/13/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/13/25,07/13/25,06:00 PM,06:00 PM,FALSE,TRUE,07/13/25,02:00 PM,02:00 PM,FREE,BUSY
07/13/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/13/25,07/13/25,07:00 PM,07:00 PM,FALSE,TRUE,07/13/25,03:00 PM,03:00 PM,FREE,BUSY
07/14/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/14/25,07/14/25,06:00 PM,06:00 PM,FALSE,TRUE,07/14/25,02:00 PM,02:00 PM,FREE,BUSY
07/14/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/14/25,07/14/25,07:00 PM,07:00 PM,FALSE,TRUE,07/14/25,03:00 PM,03:00 PM,FREE,BUSY
07/14/25,08:00 PM,08:00 PM,2025 MLB All-Star Workout Day: Home Run Derby,Truist Park - Atlanta,"",07/14/25,07/14/25,11:00 PM,11:00 PM,FALSE,TRUE,07/14/25,07:00 PM,07:00 PM,FREE,BUSY
07/15/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/15/25,07/15/25,06:00 PM,06:00 PM,FALSE,TRUE,07/15/25,02:00 PM,02:00 PM,FREE,BUSY
07/15/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/15/25,07/15/25,07:00 PM,07:00 PM,FALSE,TRUE,07/15/25,03:00 PM,03:00 PM,FREE,BUSY
07/16/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/16/25,07/16/25,06:00 PM,06:00 PM,FALSE,TRUE,07/16/25,02:00 PM,02:00 PM,FREE,BUSY
07/16/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/16/25,07/16/25,07:00 PM,07:00 PM,FALSE,TRUE,07/16/25,03:00 PM,03:00 PM,FREE,BUSY
07/17/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/17/25,07/17/25,06:00 PM,06:00 PM,FALSE,TRUE,07/17/25,02:00 PM,02:00 PM,FREE,BUSY
07/17/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/17/25,07/17/25,07:00 PM,07:00 PM,FALSE,TRUE,07/17/25,03:00 PM,03:00 PM,FREE,BUSY
07/18/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/18/25,07/18/25,06:00 PM,06:00 PM,FALSE,TRUE,07/18/25,02:00 PM,02:00 PM,FREE,BUSY
07/18/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/18/25,07/18/25,07:00 PM,07:00 PM,FALSE,TRUE,07/18/25,03:00 PM,03:00 PM,FREE,BUSY
07/18/25,07:15 PM,07:15 PM,Yankees at Braves,Truist Park - Atlanta,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/18/25,07/18/25,10:15 PM,10:15 PM,FALSE,TRUE,07/18/25,06:15 PM,06:15 PM,FREE,BUSY
07/19/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/19/25,07/19/25,06:00 PM,06:00 PM,FALSE,TRUE,07/19/25,02:00 PM,02:00 PM,FREE,BUSY
07/19/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/19/25,07/19/25,07:00 PM,07:00 PM,FALSE,TRUE,07/19/25,03:00 PM,03:00 PM,FREE,BUSY
07/19/25,07:15 PM,07:15 PM,Yankees at Braves,Truist Park - Atlanta,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/19/25,07/19/25,10:15 PM,10:15 PM,FALSE,TRUE,07/19/25,06:15 PM,06:15 PM,FREE,BUSY
07/20/25,01:35 PM,01:35 PM,Yankees at Braves,Truist Park - Atlanta,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/20/25,07/20/25,04:35 PM,04:35 PM,FALSE,TRUE,07/20/25,12:35 PM,12:35 PM,FREE,BUSY
07/20/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/20/25,07/20/25,06:00 PM,06:00 PM,FALSE,TRUE,07/20/25,02:00 PM,02:00 PM,FREE,BUSY
07/20/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/20/25,07/20/25,07:00 PM,07:00 PM,FALSE,TRUE,07/20/25,03:00 PM,03:00 PM,FREE,BUSY
07/21/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/21/25,07/21/25,06:00 PM,06:00 PM,FALSE,TRUE,07/21/25,02:00 PM,02:00 PM,FREE,BUSY
07/21/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/21/25,07/21/25,07:00 PM,07:00 PM,FALSE,TRUE,07/21/25,03:00 PM,03:00 PM,FREE,BUSY
07/21/25,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/21/25,07/21/25,10:07 PM,10:07 PM,FALSE,TRUE,07/21/25,06:07 PM,06:07 PM,FREE,BUSY
07/22/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/22/25,07/22/25,06:00 PM,06:00 PM,FALSE,TRUE,07/22/25,02:00 PM,02:00 PM,FREE,BUSY
07/22/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/22/25,07/22/25,07:00 PM,07:00 PM,FALSE,TRUE,07/22/25,03:00 PM,03:00 PM,FREE,BUSY
07/22/25,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/22/25,07/22/25,10:07 PM,10:07 PM,FALSE,TRUE,07/22/25,06:07 PM,06:07 PM,FREE,BUSY
07/23/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/23/25,07/23/25,06:00 PM,06:00 PM,FALSE,TRUE,07/23/25,02:00 PM,02:00 PM,FREE,BUSY
07/23/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/23/25,07/23/25,07:00 PM,07:00 PM,FALSE,TRUE,07/23/25,03:00 PM,03:00 PM,FREE,BUSY
07/23/25,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"Local TV: Amazon Prime Video ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/23/25,07/23/25,10:07 PM,10:07 PM,FALSE,TRUE,07/23/25,06:07 PM,06:07 PM,FREE,BUSY
07/24/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/24/25,07/24/25,06:00 PM,06:00 PM,FALSE,TRUE,07/24/25,02:00 PM,02:00 PM,FREE,BUSY
07/24/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/24/25,07/24/25,07:00 PM,07:00 PM,FALSE,TRUE,07/24/25,03:00 PM,03:00 PM,FREE,BUSY
07/25/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/25/25,07/25/25,06:00 PM,06:00 PM,FALSE,TRUE,07/25/25,02:00 PM,02:00 PM,FREE,BUSY
07/25/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/25/25,07/25/25,07:00 PM,07:00 PM,FALSE,TRUE,07/25/25,03:00 PM,03:00 PM,FREE,BUSY
07/25/25,07:05 PM,07:05 PM,Phillies at Yankees,Yankee Stadium - Bronx,"Local TV: Amazon Prime Video ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/25/25,07/25/25,10:05 PM,10:05 PM,FALSE,TRUE,07/25/25,06:05 PM,06:05 PM,FREE,BUSY
07/25/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/25/25,07/25/25,10:05 PM,10:05 PM,FALSE,TRUE,07/25/25,06:05 PM,06:05 PM,FREE,BUSY
07/25/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/25/25,07/25/25,10:05 PM,10:05 PM,FALSE,TRUE,07/25/25,06:05 PM,06:05 PM,FREE,BUSY
07/25/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/25/25,07/25/25,10:05 PM,10:05 PM,FALSE,TRUE,07/25/25,06:05 PM,06:05 PM,FREE,BUSY
07/26/25,01:05 PM,01:05 PM,Phillies at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/26/25,07/26/25,04:05 PM,04:05 PM,FALSE,TRUE,07/26/25,12:05 PM,12:05 PM,FREE,BUSY
07/26/25,01:05 PM,01:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/26/25,07/26/25,04:05 PM,04:05 PM,FALSE,TRUE,07/26/25,12:05 PM,12:05 PM,FREE,BUSY
07/26/25,01:05 PM,01:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/26/25,07/26/25,04:05 PM,04:05 PM,FALSE,TRUE,07/26/25,12:05 PM,12:05 PM,FREE,BUSY
07/26/25,01:05 PM,01:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/26/25,07/26/25,04:05 PM,04:05 PM,FALSE,TRUE,07/26/25,12:05 PM,12:05 PM,FREE,BUSY
07/26/25,01:05 PM,01:05 PM,2025 Hands on History,Yankee Stadium - Bronx,"",07/26/25,07/26/25,04:05 PM,04:05 PM,FALSE,TRUE,07/26/25,12:05 PM,12:05 PM,FREE,BUSY
07/26/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/26/25,07/26/25,06:00 PM,06:00 PM,FALSE,TRUE,07/26/25,02:00 PM,02:00 PM,FREE,BUSY
07/26/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/26/25,07/26/25,07:00 PM,07:00 PM,FALSE,TRUE,07/26/25,03:00 PM,03:00 PM,FREE,BUSY
07/27/25,01:35 PM,01:35 PM,Phillies at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/27/25,07/27/25,04:35 PM,04:35 PM,FALSE,TRUE,07/27/25,12:35 PM,12:35 PM,FREE,BUSY
07/27/25,01:35 PM,01:35 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/27/25,07/27/25,04:35 PM,04:35 PM,FALSE,TRUE,07/27/25,12:35 PM,12:35 PM,FREE,BUSY
07/27/25,01:35 PM,01:35 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/27/25,07/27/25,04:35 PM,04:35 PM,FALSE,TRUE,07/27/25,12:35 PM,12:35 PM,FREE,BUSY
07/27/25,01:35 PM,01:35 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/27/25,07/27/25,04:35 PM,04:35 PM,FALSE,TRUE,07/27/25,12:35 PM,12:35 PM,FREE,BUSY
07/27/25,01:35 PM,01:35 PM,2025 Hands on History,Yankee Stadium - Bronx,"",07/27/25,07/27/25,04:35 PM,04:35 PM,FALSE,TRUE,07/27/25,12:35 PM,12:35 PM,FREE,BUSY
07/27/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/27/25,07/27/25,06:00 PM,06:00 PM,FALSE,TRUE,07/27/25,02:00 PM,02:00 PM,FREE,BUSY
07/27/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/27/25,07/27/25,07:00 PM,07:00 PM,FALSE,TRUE,07/27/25,03:00 PM,03:00 PM,FREE,BUSY
07/28/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/28/25,07/28/25,06:00 PM,06:00 PM,FALSE,TRUE,07/28/25,02:00 PM,02:00 PM,FREE,BUSY
07/28/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/28/25,07/28/25,07:00 PM,07:00 PM,FALSE,TRUE,07/28/25,03:00 PM,03:00 PM,FREE,BUSY
07/28/25,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/28/25,07/28/25,10:05 PM,10:05 PM,FALSE,TRUE,07/28/25,06:05 PM,06:05 PM,FREE,BUSY
07/28/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/28/25,07/28/25,10:05 PM,10:05 PM,FALSE,TRUE,07/28/25,06:05 PM,06:05 PM,FREE,BUSY
07/28/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/28/25,07/28/25,10:05 PM,10:05 PM,FALSE,TRUE,07/28/25,06:05 PM,06:05 PM,FREE,BUSY
07/28/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/28/25,07/28/25,10:05 PM,10:05 PM,FALSE,TRUE,07/28/25,06:05 PM,06:05 PM,FREE,BUSY
07/29/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/29/25,07/29/25,06:00 PM,06:00 PM,FALSE,TRUE,07/29/25,02:00 PM,02:00 PM,FREE,BUSY
07/29/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",07/29/25,07/29/25,07:00 PM,07:00 PM,FALSE,TRUE,07/29/25,03:00 PM,03:00 PM,FREE,BUSY
07/29/25,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",07/29/25,07/29/25,10:05 PM,10:05 PM,FALSE,TRUE,07/29/25,06:05 PM,06:05 PM,FREE,BUSY
07/29/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",07/29/25,07/29/25,10:05 PM,10:05 PM,FALSE,TRUE,07/29/25,06:05 PM,06:05 PM,FREE,BUSY
07/29/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",07/29/25,07/29/25,10:05 PM,10:05 PM,FALSE,TRUE,07/29/25,06:05 PM,06:05 PM,FREE,BUSY
07/29/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",07/29/25,07/29/25,10:05 PM,10:05 PM,FALSE,TRUE,07/29/25,06:05 PM,06:05 PM,FREE,BUSY
07/30/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",07/30/25,07/30/25,06:00 PM,06:00 PM,FALSE,TRUE,07/30/25,02:00 PM,02:00 PM,FREE,BUSY
